Rank	Taxonpath	Taxon	DA01S	OSS04S	OSS11R	OSS11A1R	OSS21A1S	OSS22A1S	OSS11B1S	OSS21B1S	OSS22B1S	OSS11D1S	R319S	OSC08R	OSC08S	RIN34S	RIN35S	RIN36S	RIN37S	RIN38S	RIN39S	RIN40S	R220S	R313S	R314S	R315S	DA06S	DA07S	DA08S	DA09S	DA10S	DA11S	DA12S	DA13S	OSC32S	OSC16S	OSC20S	OSC30S	D19S	D02S	D22S	D23S	D27S	D28S	D29S	D03S	D30S	D31S	D33S	D35S	D05S	DP32S	BAL16S	BAL22S	BAL37S	BAL42S	BAL49S	BAL50S	BAL51S	BAL52S	BAL53S	BAL54S	BAL55S	BAL56S	R213S	R218S	OSF42S	OSF44S	OSF43S	OSF17S	VFR03S	VFR04S	VFR05S	VFR20S	VFRK01S	VFRK02S	VFRK03S	VFR32S	VFR33S	VFR34S	BRA06S	BRA07S	BRA08S	DA02S	DA03S	DA04S	DA05S	BRA16S	BRA17S	R902S	R905S	R908S	OSS11S	OSS11A1S	SG06S	SG07S	SG08S	SG09S	SG10S	SG11S	SG12S	SG13S
family	Main genome;Eukaryota;Opisthokonta;Choanomonada;Choanoflagellida;Craspedida;Codosigidae order incertae sedis;Codosigidae	Codosigidae	3	1	2	0	1	3	0	0	2	3	3	2	2	4	3	2	1	4	4	3	4	1	1	1	2	3	3	3	5	4	4	4	1	0	1	1	2	5	2	3	3	3	2	2	3	4	2	4	4	4	5	4	4	4	4	1	2	1	3	2	2	3	2	3	0	0	1	0	1	0	4	2	1	0	0	2	0	3	1	1	2	4	3	5	4	0	1	2	1	1	1	1	1	1	1	1	1	1	0	1
family	Main genome;Eukaryota;Opisthokonta;Choanomonada;Choanoflagellida;Acanthoecida;Stephanoecidae order incertae sedis;Stephanoecidae	Stephanoecidae	6	1	6	0	5	3	0	0	2	7	2	1	1	7	8	4	2	9	6	8	11	1	4	3	4	3	5	8	5	6	2	6	0	0	1	1	1	6	2	2	3	3	3	2	2	5	5	9	4	6	7	4	4	5	4	0	3	7	3	1	2	3	0	4	0	2	6	0	2	2	6	3	2	2	0	2	0	3	2	2	7	6	11	7	10	0	0	6	2	3	5	1	5	4	6	4	5	4	5	6
family	Main genome;Eukaryota;Opisthokonta;Choanomonada;Choanoflagellida;Acanthoecida;Acanthoecidae order incertae sedis;Acanthoecidae	Acanthoecidae	4	1	4	2	4	3	0	0	1	7	1	0	2	3	4	2	0	1	1	5	5	0	1	0	4	1	6	2	5	3	3	4	2	0	0	1	0	1	0	1	4	0	0	0	0	0	2	3	3	1	3	1	1	1	3	0	0	1	1	1	0	0	1	3	0	0	3	0	1	0	4	1	1	0	2	0	0	1	0	1	2	3	4	5	7	0	0	4	3	3	4	2	5	5	7	6	5	7	7	7
family	Main genome;Eukaryota;Opisthokonta;Cryptomycota Holomycota kingdom incertae sedis;Cryptomycota;Rozella class incertae sedis;Rozella order incertae sedis;Rozella family incertae sedis	Rozella family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Opisthokonta;Cryptomycota Holomycota kingdom incertae sedis;Cryptomycota;Paramicrosporidium class incertae sedis;Paramicrosporidium order incertae sedis;Paramicrosporidium family incertae sedis	Paramicrosporidium family incertae sedis	3	2	1	0	0	2	1	1	2	1	3	1	3	1	1	0	1	3	2	3	2	1	1	1	2	2	3	1	2	2	3	2	4	1	2	2	2	1	2	1	2	2	2	3	1	2	3	1	1	1	1	2	1	3	1	2	3	2	2	2	2	1	3	3	2	2	2	2	3	2	2	1	1	2	1	1	1	2	2	2	2	1	2	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Abeoformidae;Pirum class incertae sedis;Pirum order incertae sedis;Pirum family incertae sedis	Pirum family incertae sedis	3	0	2	1	1	1	0	0	1	2	2	2	1	1	3	1	0	3	2	1	3	1	1	3	3	3	3	3	2	3	3	2	0	1	2	3	2	2	3	3	2	1	0	2	1	2	0	0	1	2	3	1	2	3	2	1	1	2	2	3	3	1	3	1	2	1	3	1	3	1	2	2	3	1	0	1	1	1	1	2	2	1	1	1	1	2	1	0	1	0	1	1	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Opisthokonta;Discicristoidea Holomycota kingdom incertae sedis;Nucleariida;Nucleariidae class incertae sedis;Nucleariidae order incertae sedis;Nucleariidae	Nucleariidae	1	0	0	1	2	1	0	0	0	0	2	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	4	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	1	3	1	2	1	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1
family	Main genome;Eukaryota;Opisthokonta;Mesomycetozoea;Dermocystida phylum incertae sedis;Dermocystida class incertae sedis;Dermocystida;Rhinosporideacae	Rhinosporideacae	1	2	5	3	3	6	3	0	5	8	3	1	2	4	7	2	0	3	4	2	2	2	1	2	2	2	1	2	2	1	3	2	1	1	1	2	3	3	2	2	1	1	1	2	1	2	2	2	3	2	2	4	2	3	5	1	2	2	3	0	0	2	1	6	0	1	5	1	1	1	3	2	2	1	2	0	0	2	1	2	3	2	2	5	2	1	1	0	1	3	4	2	2	4	6	2	2	2	3	4
family	Main genome;Eukaryota;Opisthokonta;Filasterea;Ministeriida;Ministeridae;Ministeria order incertae sedis;Ministeria family incertae sedis	Ministeria family incertae sedis	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	2	2
family	Main genome;Eukaryota;Excavata;Discoba;Jakobida;Andalucia class incertae sedis;Andalucia order incertae sedis;Andalucia family incertae sedis	Andalucia family incertae sedis	3	1	0	4	4	0	0	3	5	0	0	0	0	5	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Discoba;Diplonemea;Rhynchopus class incertae sedis;Rhynchopus order incertae sedis;Rhynchopus family incertae sedis	Rhynchopus family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Metamonada;Fornicata;Carpediomonas-like organisms;Dysnectes order incertae sedis;Dysnectes family incertae sedis	Dysnectes family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Metamonada;Fornicata;Carpediomonas-like organisms;Carpediemonas order incertae sedis;Carpediemonas family incertae sedis	Carpediemonas family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Metamonada;Preaxostyla;Oxymonadida class incertae sedis;Oxymonadida;Dinenympha family incertae sedis	Dinenympha family incertae sedis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Metamonada;Preaxostyla;Trimastix class incertae sedis;Trimastix order incertae sedis;Trimastix family incertae sedis	Trimastix family incertae sedis	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;Excavata;Metamonada;Preaxostyla;Paratrimastix class incertae sedis;Paratrimastix order incertae sedis;Paratrimastix family incertae sedis	Paratrimastix family incertae sedis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Eugregarinorida;Lankesteria family incertae sedis	Lankesteria family incertae sedis	7	5	1	3	0	4	1	1	1	0	1	6	5	3	5	0	2	7	8	7	5	4	1	6	4	4	3	6	6	6	4	6	2	1	2	4	6	5	9	7	5	6	1	6	2	2	6	3	4	5	7	5	5	5	7	7	7	11	10	5	8	8	5	5	0	0	4	0	9	9	9	6	8	4	5	3	2	1	3	5	4	5	4	6	5	4	1	1	1	1	2	3	0	1	1	0	1	1	1	1
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Eugregarinorida;Pterospora family incertae sedis	Pterospora family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Gregarinasina;Archigregarinorida;Selenidium family incertae sedis	Selenidium family incertae sedis	2	0	0	1	0	1	1	0	0	0	1	1	2	0	1	0	0	1	0	0	1	0	0	1	1	2	3	1	2	1	3	0	0	1	2	1	0	2	2	0	0	3	1	0	1	1	1	0	2	2	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	2	1	0	2	3	1	1	1	0	1	1	3	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Cryptosporida;Cryptosporidium order incertae sedis;Cryptosporidium family incertae sedis	Cryptosporidium family incertae sedis	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Eimeria family incertae sedis	Eimeria family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Sarcocystis family incertae sedis	Sarcocystis family incertae sedis	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Margolisiella family incertae sedis	Margolisiella family incertae sedis	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	1	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	4	5	3	1	1	3	3	3	4	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Goussia family incertae sedis	Goussia family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Apicomplexa;Coccidia;Eimeriorina;Rhytidocystis family incertae sedis	Rhytidocystis family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;Suessiaceae	Suessiaceae	10	6	6	8	8	7	7	8	11	8	12	13	13	10	11	2	8	11	12	12	12	10	9	11	10	9	9	12	11	10	12	10	8	12	8	12	12	8	9	10	7	11	11	10	9	11	10	9	11	12	9	11	11	10	11	10	11	11	9	11	11	12	9	10	8	8	12	6	9	10	10	9	11	8	9	9	11	12	11	11	11	9	13	11	14	10	11	3	6	4	7	8	5	4	4	5	4	5	4	4
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniphycidae;SCM27C9	SCM27C9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentrum family incertae sedis	Prorocentrum family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Exuviaella family incertae sedis	Exuviaella family incertae sedis	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae incertae sedis;Azadinium family incertae sedis	Azadinium family incertae sedis	1	0	1	2	0	0	0	1	1	0	2	1	1	2	2	0	0	2	2	2	2	2	1	2	2	0	1	2	1	1	1	1	1	1	0	1	1	1	2	1	1	2	2	0	2	1	3	1	3	1	2	2	1	2	2	1	1	2	1	2	2	1	1	2	0	1	1	0	1	0	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae incertae sedis;Halostylodinium family incertae sedis	Halostylodinium family incertae sedis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae incertae sedis;Sabulodinium family incertae sedis	Sabulodinium family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae incertae sedis;Madanidinium family incertae sedis	Madanidinium family incertae sedis	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales;Sinophysis family incertae sedis	Sinophysis family incertae sedis	4	3	3	3	4	8	3	4	5	4	3	5	4	6	6	3	0	4	5	4	4	3	4	4	4	5	5	5	4	4	4	5	5	1	3	4	4	4	3	4	4	3	5	4	4	7	5	7	6	5	4	5	4	3	4	4	4	4	4	6	3	4	4	5	2	2	4	1	4	4	5	3	3	3	3	3	3	4	4	4	6	5	5	4	7	3	2	2	2	5	1	4	1	2	2	0	4	4	2	3
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Neoceratium family incertae sedis	Neoceratium family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Dinoflagellata;Dinophyceae;Podolampadaceae order incertae sedis;Podolampadaceae	Podolampadaceae	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Euplotes family incertae sedis	Euplotes family incertae sedis	4	0	2	2	3	6	1	0	1	5	3	1	1	2	3	0	0	4	1	1	6	1	2	2	1	3	1	3	1	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	3	2	2	7	1	0	0	1	3	0	0	2	1	1	0	0	0	0	0	1	3	1	0	0	2	2	0	0	0	0	0	1	1	0	3	3	1	2	4	0	1	0	2	1	1	0	1	2	1	1	0	3	1	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Discocephalus family incertae sedis	Discocephalus family incertae sedis	0	0	1	0	1	1	0	0	0	4	2	2	2	1	0	0	0	5	1	3	5	0	1	2	4	0	4	2	2	3	1	3	1	1	3	2	2	4	3	5	2	1	2	1	2	2	3	6	3	5	1	6	2	1	4	0	0	2	1	0	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	3	3	4	1	2	3	2	1	0	1	1	1	1	0	1	2	0	1	0	2	0	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidisca family incertae sedis	Aspidisca family incertae sedis	3	1	1	2	3	4	2	0	0	3	4	1	1	2	0	1	0	1	1	1	3	1	4	3	1	2	1	2	2	3	2	1	0	0	1	0	2	3	1	2	3	1	0	2	0	1	2	8	0	5	1	1	0	1	0	0	2	0	0	0	1	0	0	2	0	0	3	0	0	0	1	1	1	1	0	0	0	0	1	1	1	4	2	1	4	0	1	0	0	0	4	4	0	2	0	0	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Diophrys family incertae sedis	Diophrys family incertae sedis	4	1	4	1	1	2	1	0	0	6	1	1	1	1	2	0	0	2	1	1	1	0	1	1	2	2	2	5	4	3	2	2	0	0	0	1	1	3	4	0	2	1	2	1	1	2	2	3	3	4	1	2	1	1	3	2	1	2	1	0	1	1	1	2	1	1	3	1	1	0	0	0	0	0	0	0	0	0	1	1	1	2	2	3	4	0	0	3	1	1	7	0	4	3	1	1	2	2	4	6
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Paradiophrys family incertae sedis	Paradiophrys family incertae sedis	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Pseudokeronopsis family incertae sedis	Pseudokeronopsis family incertae sedis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Holosticha family incertae sedis	Holosticha family incertae sedis	7	2	5	6	3	3	2	0	3	3	7	2	4	5	4	2	1	4	6	8	4	2	5	6	4	5	6	6	6	5	6	3	2	0	3	0	4	5	2	3	7	3	2	2	1	3	5	7	6	5	8	6	2	4	5	2	1	4	4	1	4	1	1	6	0	1	4	0	4	0	2	0	6	3	2	0	0	1	0	1	4	4	9	6	7	0	2	5	4	4	5	4	4	6	4	2	4	4	7	3
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Amphisiella family incertae sedis	Amphisiella family incertae sedis	3	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	1	0	2	0	0	1	3	2	3	1	1	2	2	2	0	0	0	0	0	0	1	1	1	1	0	1	0	2	0	1	3	2	2	2	1	0	1	0	1	1	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	1	2	4	3	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Arcuseries family incertae sedis	Arcuseries family incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Uronychia family incertae sedis	Uronychia family incertae sedis	1	0	2	0	0	2	0	0	0	2	1	0	1	0	1	0	0	1	1	0	3	0	0	1	1	2	2	2	2	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	2	1	1	1	2	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
family	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Protogastrostyla family incertae sedis	Protogastrostyla family incertae sedis	6	1	4	2	3	3	1	0	2	5	4	4	4	2	5	1	0	8	5	8	6	4	4	7	5	4	6	6	7	6	4	6	1	1	3	3	2	4	3	5	4	3	5	5	4	6	6	9	4	4	5	6	5	6	6	2	3	5	5	3	3	3	3	6	1	1	1	2	6	4	5	2	4	1	5	0	1	1	4	2	4	5	7	7	7	1	1	5	2	3	4	1	5	2	3	4	2	2	2	3
